"s","a","r","sp"
20207,3,-25,20203
20203,3,-25,20200
20200,3,-25,19696
19696,3,-25,19693
19693,3,-25,19689
19689,3,-25,19686
19686,3,-25,19682
19682,3,-25,20179
20179,3,-25,20175
20175,3,-25,20172
20172,3,-25,20669
20669,3,-25,20666
20666,3,-25,20663
20663,3,-25,21160
21160,3,-25,21658
21658,3,-25,21656
21656,3,-25,22154
22154,3,-25,22652
22652,3,-25,22650
22650,3,-25,23149
23149,3,-25,23648
23648,3,-25,24148
24148,3,-25,24647
24647,3,-25,24647
24647,3,-25,25148
25148,5,-25,26148
26148,5,-25,26650
26650,5,-25,27651
27651,5,-25,28154
28154,5,-25,28656
28656,5,-25,29660
29660,5,-25,30163
30163,5,-25,30667
30667,5,-25,31172
31172,5,-25,31676
31676,5,-25,32182
32182,5,-25,32687
32687,5,-25,32693
32693,5,-25,33198
33198,5,-25,33204
33204,5,-25,33710
33710,5,-25,33717
33717,5,-25,33723
33723,5,-25,33729
33729,5,-25,33735
33735,5,-25,33241
33241,5,-25,33247
33247,5,-25,32752
32752,5,-25,32758
32758,5,-25,32263
32263,5,-25,31768
31768,5,-25,31272
31272,5,-25,30776
30776,5,-25,30280
30280,5,-25,29783
29783,5,-25,29286
29286,5,-25,28789
28789,5,-25,28291
28291,5,-25,27293
27293,5,-25,26794
26794,5,-25,26295
26295,5,-25,25795
25795,5,-25,24795
24795,3,-25,23794
23794,3,-25,22793
22793,3,-25,22291
22291,3,-25,21288
21288,3,-25,20285
20285,3,-25,19281
19281,3,-25,18276
18276,3,-25,17771
17771,3,-25,16765
16765,3,-25,16259
16259,3,-25,15252
15252,3,-25,14745
14745,3,-25,14237
14237,3,-25,13729
13729,3,-25,13221
13221,3,-25,12712
12712,3,-25,12704
12704,3,-25,12695
12695,3,-25,12686
12686,3,-25,12677
12677,3,-25,12668
12668,3,-25,12660
12660,3,-25,13152
13152,3,-25,13644
13644,3,-25,14136
14136,3,-25,14628
14628,3,-25,15122
15122,3,-25,15615
15615,3,-25,16109
16109,3,-25,17103
17103,3,-25,17598
17598,3,-25,18093
18093,3,-25,19089
19089,3,-25,19586
19586,3,-25,20583
20583,3,-25,21080
21080,3,-25,22078
22078,3,-25,22577
22577,3,-25,23576
23576,3,-25,24576
24576,3,-25,25076
25076,5,-25,26077
26077,5,-25,27079
27079,5,-25,28581
28581,5,-25,29584
29584,5,-25,30588
30588,5,-25,31593
31593,5,-25,32599
32599,5,-25,33605
33605,5,-25,34612
34612,5,-25,35619
35619,5,-25,36628
36628,5,-25,37636
37636,5,-25,38146
38146,5,-25,39156
39156,5,-25,39666
39666,5,-25,40177
40177,5,-25,40688
40688,5,-25,41200
41200,5,-25,41211
41211,5,-25,41223
41223,5,-25,41234
41234,5,-25,41246
41246,5,-25,40757
40757,5,-25,40768
40768,5,-25,40279
40279,5,-25,39789
39789,5,-25,38799
38799,5,-25,38308
38308,5,-25,37817
37817,5,-25,36825
36825,5,-25,36333
36333,5,-25,35341
35341,5,-25,34847
34847,5,-25,33854
33854,5,-25,33359
33359,5,-25,32364
32364,5,-25,31869
31869,5,-25,30873
30873,5,-25,30377
30377,5,-25,29380
29380,5,-25,28882
28882,5,-25,27884
27884,5,-25,27386
27386,5,-25,26887
26887,5,-25,25888
25888,5,-25,25388
25388,5,-25,24888
24888,3,-25,23887
23887,3,-25,22885
22885,3,-25,21883
21883,3,-25,20880
20880,3,-25,19876
19876,3,-25,18872
18872,3,-25,17866
17866,3,-25,16860
16860,3,-25,15854
15854,3,-25,14346
14346,3,-25,13338
13338,3,-25,12329
12329,3,-25,11319
11319,3,-25,10309
10309,3,-25,9298
9298,3,-25,8286
8286,3,-25,7273
7273,3,-25,6260
6260,3,-25,5747
5747,3,-25,5233
5233,3,-25,4718
4718,3,-25,4204
4204,3,-25,4189
4189,3,-25,4175
4175,3,-25,4160
4160,3,-25,4646
4646,3,-25,5132
5132,3,-25,5618
5618,3,-25,6105
6105,3,-25,7092
7092,3,-25,7580
7580,3,-25,8569
8569,3,-25,9058
9058,3,-25,10047
10047,3,-25,10537
10537,3,-25,11528
11528,3,-25,12019
12019,3,-25,12510
12510,3,-25,13002
13002,3,-25,25001
25001,3,-25,25501
25501,5,-25,26002
26002,5,-25,27003
27003,5,-25,28006
28006,5,-25,28508
28508,5,-25,29512
29512,5,-25,30516
30516,5,-25,31520
31520,5,-25,32526
32526,5,-25,33532
33532,5,-25,34539
34539,5,-25,35546
35546,5,-25,36554
36554,5,-25,37563
37563,5,-25,38573
38573,5,-25,39584
39584,5,-25,41095
41095,5,-25,42107
42107,5,-25,43120
43120,5,-25,43633
43633,5,-25,44647
44647,5,-25,45662
45662,5,-25,46177
46177,5,-25,46692
46692,5,-25,46707
46707,5,-25,47223
47223,5,-25,46738
46738,5,-25,46754
46754,5,-25,46269
46269,5,-25,45784
45784,5,-25,45298
45298,5,-25,44812
44812,5,-25,44325
44325,5,-25,43338
43338,5,-25,42350
42350,5,-25,41862
41862,5,-25,40874
40874,5,-25,40384
40384,5,-25,39895
39895,5,-25,38904
38904,5,-25,38414
38414,5,-25,37923
37923,5,-25,37432
37432,5,-25,37440
37440,5,-25,36949
36949,5,-25,36957
36957,5,99975,36965
25343,3,-25,24721
24721,3,-25,24220
24220,3,-25,24220
24220,3,-25,23719
23719,3,-25,23218
23218,3,-25,23216
23216,3,-25,22715
22715,3,-25,22713
22713,3,-25,22211
22211,3,-25,22209
22209,3,-25,21707
21707,3,-25,21705
21705,3,-25,21702
21702,3,-25,21200
21200,3,-25,21197
21197,3,-25,21195
21195,3,-25,21192
21192,3,-25,21189
21189,3,-25,21187
21187,3,-25,21184
21184,3,-25,21181
21181,3,-25,21179
21179,3,-25,21677
21677,3,-25,21674
21674,3,-25,21672
21672,3,-25,22170
22170,3,-25,22168
22168,3,-25,22166
22166,3,-25,22665
22665,3,-25,22663
22663,3,-25,23162
23162,3,-25,23661
23661,3,-25,23660
23660,3,-25,24159
24159,3,-25,24159
24159,3,-25,24659
24659,3,-25,25159
25159,5,-25,25659
25659,5,-25,26160
26160,5,-25,26662
26662,5,-25,27163
27163,5,-25,28166
28166,5,-25,28668
28668,5,-25,29171
29171,5,-25,29674
29674,5,-25,30178
30178,5,-25,30682
30682,5,-25,30686
30686,5,-25,31191
31191,5,-25,31695
31695,5,-25,31700
31700,5,-25,32205
32205,5,-25,32210
32210,5,-25,32215
32215,5,-25,32221
32221,5,-25,32226
32226,5,-25,32231
32231,5,-25,32236
32236,5,-25,32241
32241,5,-25,31746
31746,5,-25,31750
31750,5,-25,31255
31255,5,-25,30759
30759,5,-25,30263
30263,5,-25,30266
30266,5,-25,29770
29770,5,-25,29273
29273,5,-25,28775
28775,5,-25,28277
28277,5,-25,27779
27779,5,-25,27281
27281,5,-25,26782
26782,5,-25,25782
25782,5,-25,25283
25283,5,-25,24783
24783,3,-25,23782
23782,3,-25,23280
23280,3,-25,22278
22278,3,-25,21276
21276,3,-25,20773
20773,3,-25,19769
19769,3,-25,18765
18765,3,-25,18260
18260,3,-25,17255
17255,3,-25,16749
16749,3,-25,16243
16243,3,-25,15736
15736,3,-25,15229
15229,3,-25,14722
14722,3,-25,14215
14215,3,-25,14207
14207,3,-25,14199
14199,3,-25,13691
13691,3,-25,13684
13684,3,-25,13676
13676,3,-25,14168
14168,3,-25,14161
14161,3,-25,14653
14653,3,-25,15146
15146,3,-25,15139
15139,3,-25,15633
15633,3,-25,16127
16127,3,-25,17121
17121,3,-25,17616
17616,3,-25,18111
18111,3,-25,18607
18607,3,-25,19603
19603,3,-25,20100
20100,3,-25,20597
20597,3,-25,21595
21595,3,-25,22093
22093,3,-25,23092
23092,3,-25,23591
23591,3,-25,24591
24591,3,-25,25091
25091,5,-25,26092
26092,5,-25,27594
27594,5,-25,28596
28596,5,-25,29600
29600,5,-25,30604
30604,5,-25,31608
31608,5,-25,32614
32614,5,-25,33620
33620,5,-25,34626
34626,5,-25,35134
35134,5,-25,36142
36142,5,-25,36650
36650,5,-25,37659
37659,5,-25,38168
38168,5,-25,38678
38678,5,-25,39188
39188,5,-25,39699
39699,5,-25,39709
39709,5,-25,39720
39720,5,-25,39730
39730,5,-25,39741
39741,5,-25,39751
39751,5,-25,39261
39261,5,-25,38771
38771,5,-25,38280
38280,5,-25,37789
37789,5,-25,37298
37298,5,-25,36806
36806,5,-25,35814
35814,5,-25,35321
35321,5,-25,34328
34328,5,-25,33834
33834,5,-25,32839
32839,5,-25,32344
32344,5,-25,31349
31349,5,-25,30853
30853,5,-25,29856
29856,5,-25,29359
29359,5,-25,28361
28361,5,-25,27363
27363,5,-25,26864
26864,5,-25,25865
25865,5,-25,25365
25365,5,-25,24365
24365,3,-25,23363
23363,3,-25,22362
22362,3,-25,21359
21359,3,-25,20356
20356,3,-25,19351
19351,3,-25,18347
18347,3,-25,16841
16841,3,-25,15834
15834,3,-25,14827
14827,3,-25,13819
13819,3,-25,12811
12811,3,-25,11801
11801,3,-25,10791
10791,3,-25,9780
9780,3,-25,8769
8769,3,-25,8257
8257,3,-25,7245
7245,3,-25,6732
6732,3,-25,6219
6219,3,-25,6205
6205,3,-25,5692
5692,3,-25,5679
5679,3,-25,6165
6165,3,-25,6152
6152,3,-25,6639
6639,3,-25,7127
7127,3,-25,7614
7614,3,-25,8103
8103,3,-25,9091
9091,3,-25,9581
9581,3,-25,10571
10571,3,-25,11061
11061,3,-25,12052
12052,3,-25,12543
12543,3,-25,13535
13535,3,-25,14028
14028,3,-25,15021
15021,3,-25,15514
15514,3,-25,16008
16008,3,-25,16502
16502,3,-25,25001
25001,3,-25,25501
25501,5,-25,26002
26002,5,-25,27003
27003,5,-25,28006
28006,5,-25,28508
28508,5,-25,29512
29512,5,-25,30516
30516,5,-25,31520
31520,5,-25,32526
32526,5,-25,33532
33532,5,-25,34539
34539,5,-25,35546
35546,5,-25,36554
36554,5,-25,37563
37563,5,-25,38573
38573,5,-25,39584
39584,5,-25,41095
41095,5,-25,42107
42107,5,-25,43120
43120,5,-25,43633
43633,5,-25,44647
44647,5,-25,45662
45662,5,-25,46177
46177,5,-25,46692
46692,5,-25,46707
46707,5,-25,47223
47223,5,-25,46738
46738,5,-25,46754
46754,5,-25,46269
46269,5,-25,45784
45784,5,-25,45298
45298,5,-25,44812
44812,5,-25,44325
44325,5,-25,43338
43338,5,-25,42350
42350,5,-25,41862
41862,5,-25,40874
40874,5,-25,40384
40384,5,-25,39895
39895,5,-25,38904
38904,5,-25,38414
38414,5,-25,37923
37923,5,-25,37432
37432,5,-25,37440
37440,5,-25,36949
36949,5,-25,36957
36957,5,99975,36965
25343,3,-25,24717
24717,3,-25,24217
24217,3,-25,24216
24216,3,-25,23715
23715,3,-25,23714
23714,3,-25,23213
23213,3,-25,23212
23212,3,-25,22710
22710,3,-25,22709
22709,3,-25,22207
22207,3,-25,22205
22205,3,-25,22203
22203,3,-25,21701
21701,3,-25,21699
21699,3,-25,21696
21696,3,-25,21694
21694,3,-25,21692
21692,3,-25,21689
21689,3,-25,21687
21687,3,-25,21685
21685,3,-25,21682
21682,3,-25,21680
21680,3,-25,21678
21678,3,-25,22176
22176,3,-25,22174
22174,3,-25,22172
22172,3,-25,22670
22670,3,-25,22669
22669,3,-25,22667
22667,3,-25,23166
23166,3,-25,23165
23165,3,-25,23664
23664,3,-25,23663
23663,3,-25,24163
24163,3,-25,24663
24663,3,-25,24662
24662,3,-25,25162
25162,5,-25,25663
25663,5,-25,26164
26164,5,-25,26665
26665,5,-25,27167
27167,5,-25,27669
27669,5,-25,28171
28171,5,-25,28674
28674,5,-25,29177
29177,5,-25,29681
29681,5,-25,30184
30184,5,-25,30688
30688,5,-25,30693
30693,5,-25,31197
31197,5,-25,31702
31702,5,-25,31706
31706,5,-25,31711
31711,5,-25,31716
31716,5,-25,31721
31721,5,-25,31726
31726,5,-25,31731
31731,5,-25,31735
31735,5,-25,31740
31740,5,-25,31245
31245,5,-25,31249
31249,5,-25,30753
30753,5,-25,30757
30757,5,-25,30261
30261,5,-25,29764
29764,5,-25,29267
29267,5,-25,28770
28770,5,-25,28272
28272,5,-25,27774
27774,5,-25,27276
27276,5,-25,26777
26777,5,-25,26278
26278,5,-25,25779
25779,5,-25,25279
25279,5,-25,24779
24779,3,-25,23778
23778,3,-25,23276
23276,3,-25,22274
22274,3,-25,21272
21272,3,-25,20769
20769,3,-25,19765
19765,3,-25,19261
19261,3,-25,18256
18256,3,-25,17751
17751,3,-25,17245
17245,3,-25,16239
16239,3,-25,15733
15733,3,-25,15726
15726,3,-25,15219
15219,3,-25,14712
14712,3,-25,14705
14705,3,-25,14197
14197,3,-25,14190
14190,3,-25,14182
14182,3,-25,14175
14175,3,-25,14668
14668,3,-25,14660
14660,3,-25,15153
15153,3,-25,15147
15147,3,-25,15640
15640,3,-25,16134
16134,3,-25,16629
16629,3,-25,17123
17123,3,-25,18118
18118,3,-25,18614
18614,3,-25,19110
19110,3,-25,19606
19606,3,-25,20603
20603,3,-25,21101
21101,3,-25,22099
22099,3,-25,22597
22597,3,-25,23596
23596,3,-25,24095
24095,3,-25,24595
24595,3,-25,25596
25596,5,-25,26597
26597,5,-25,27599
27599,5,-25,28602
28602,5,-25,29605
29605,5,-25,30609
30609,5,-25,31614
31614,5,-25,32620
32620,5,-25,33626
33626,5,-25,34632
34632,5,-25,35140
35140,5,-25,36148
36148,5,-25,36656
36656,5,-25,37665
37665,5,-25,38174
38174,5,-25,38684
38684,5,-25,38694
38694,5,-25,39204
39204,5,-25,39214
39214,5,-25,39224
39224,5,-25,39234
39234,5,-25,39244
39244,5,-25,39254
39254,5,-25,38764
38764,5,-25,38273
38273,5,-25,37782
37782,5,-25,37291
37291,5,-25,36799
36799,5,-25,35807
35807,5,-25,35314
35314,5,-25,34320
34320,5,-25,33827
33827,5,-25,32832
32832,5,-25,32337
32337,5,-25,31342
31342,5,-25,30846
30846,5,-25,29849
29849,5,-25,29352
29352,5,-25,28354
28354,5,-25,27856
27856,5,-25,26858
26858,5,-25,26358
26358,5,-25,25358
25358,5,-25,24358
24358,3,-25,23357
23357,3,-25,22355
22355,3,-25,21352
21352,3,-25,20349
20349,3,-25,19345
19345,3,-25,18340
18340,3,-25,16834
16834,3,-25,15828
15828,3,-25,14821
14821,3,-25,13813
13813,3,-25,12804
12804,3,-25,11794
11794,3,-25,10784
10784,3,-25,9774
9774,3,-25,9262
9262,3,-25,8251
8251,3,-25,7738
7738,3,-25,7226
7226,3,-25,6713
6713,3,-25,6700
6700,3,-25,6187
6187,3,-25,6174
6174,3,-25,6661
6661,3,-25,6648
6648,3,-25,7136
7136,3,-25,7624
7624,3,-25,8112
8112,3,-25,9101
9101,3,-25,9590
9590,3,-25,10580
10580,3,-25,11070
11070,3,-25,12061
12061,3,-25,12553
12553,3,-25,13545
13545,3,-25,14037
14037,3,-25,15030
15030,3,-25,15524
15524,3,-25,16018
16018,3,-25,17012
17012,3,-25,17507
17507,3,-25,18002
18002,3,-25,25001
25001,3,-25,25501
25501,5,-25,26002
26002,5,-25,27003
27003,5,-25,28006
28006,5,-25,28508
28508,5,-25,29512
29512,5,-25,30516
30516,5,-25,31520
31520,5,-25,32526
32526,5,-25,33532
33532,5,-25,34539
34539,5,-25,35546
35546,5,-25,36554
36554,5,-25,37563
37563,5,-25,38573
38573,5,-25,39584
39584,5,-25,41095
41095,5,-25,42107
42107,5,-25,43120
43120,5,-25,43633
43633,5,-25,44647
44647,5,-25,45662
45662,5,-25,46177
46177,5,-25,46692
46692,5,-25,46707
46707,5,-25,47223
47223,5,-25,46738
46738,5,-25,46754
46754,5,-25,46269
46269,5,-25,45784
45784,5,-25,45298
45298,5,-25,44812
44812,5,-25,44325
44325,5,-25,43338
43338,5,-25,42350
42350,5,-25,41862
41862,5,-25,40874
40874,5,-25,40384
40384,5,-25,39895
39895,5,-25,38904
38904,5,-25,38414
38414,5,-25,37923
37923,5,-25,37432
37432,5,-25,37440
37440,5,-25,36949
36949,5,-25,36957
36957,5,99975,36965
25343,3,-25,24701
24701,3,-25,24701
24701,3,-25,24701
24701,3,-25,24701
24701,3,-25,24200
24200,3,-25,24200
24200,3,-25,24199
24199,3,-25,24199
24199,3,-25,24198
24198,3,-25,23697
23697,3,-25,23696
23696,3,-25,23695
23695,3,-25,23695
23695,3,-25,23694
23694,3,-25,23693
23693,3,-25,23692
23692,3,-25,23691
23691,3,-25,23690
23690,3,-25,23689
23689,3,-25,23688
23688,3,-25,23687
23687,3,-25,23686
23686,3,-25,23685
23685,3,-25,23684
23684,3,-25,23684
23684,3,-25,23683
23683,3,-25,24182
24182,3,-25,24181
24181,3,-25,24181
24181,3,-25,24180
24180,3,-25,24180
24180,3,-25,24180
24180,3,-25,24679
24679,3,-25,24679
24679,3,-25,24679
24679,3,-25,24679
24679,3,-25,25179
25179,5,-25,25179
25179,5,-25,25680
25680,5,-25,26181
26181,5,-25,26682
26682,5,-25,27184
27184,5,-25,27185
27185,5,-25,27687
27687,5,-25,28190
28190,5,-25,28692
28692,5,-25,28695
28695,5,-25,29198
29198,5,-25,29201
29201,5,-25,29204
29204,5,-25,29707
29707,5,-25,29710
29710,5,-25,29714
29714,5,-25,29717
29717,5,-25,29721
29721,5,-25,29724
29724,5,-25,29728
29728,5,-25,29731
29731,5,-25,29735
29735,5,-25,29738
29738,5,-25,29241
29241,5,-25,29244
29244,5,-25,28746
28746,5,-25,28749
28749,5,-25,28251
28251,5,-25,28253
28253,5,-25,27755
27755,5,-25,27257
27257,5,-25,26758
26758,5,-25,26759
26759,5,-25,26260
26260,5,-25,25761
25761,5,-25,25261
25261,5,-25,24761
24761,3,-25,24261
24261,3,-25,23760
23760,3,-25,22758
22758,3,-25,22256
22256,3,-25,21254
21254,3,-25,20751
20751,3,-25,20247
20247,3,-25,19743
19743,3,-25,19239
19239,3,-25,18735
18735,3,-25,18230
18230,3,-25,17725
17725,3,-25,17219
17219,3,-25,17214
17214,3,-25,16708
16708,3,-25,16702
16702,3,-25,16196
16196,3,-25,16190
16190,3,-25,16184
16184,3,-25,16178
16178,3,-25,16672
16672,3,-25,16666
16666,3,-25,17160
17160,3,-25,17155
17155,3,-25,17650
17650,3,-25,18145
18145,3,-25,18140
18140,3,-25,18636
18636,3,-25,19132
19132,3,-25,19629
19629,3,-25,20626
20626,3,-25,21123
21123,3,-25,21620
21620,3,-25,22119
22119,3,-25,22617
22617,3,-25,23616
23616,3,-25,24116
24116,3,-25,24616
24616,3,-25,25616
25616,5,-25,26117
26117,5,-25,27119
27119,5,-25,28121
28121,5,-25,29124
29124,5,-25,30128
30128,5,-25,31132
31132,5,-25,31637
31637,5,-25,32642
32642,5,-25,33148
33148,5,-25,34154
34154,5,-25,34661
34661,5,-25,35169
35169,5,-25,35676
35676,5,-25,36184
36184,5,-25,36693
36693,5,-25,37201
37201,5,-25,37210
37210,5,-25,37219
37219,5,-25,37227
37227,5,-25,37236
37236,5,-25,37244
37244,5,-25,36753
36753,5,-25,36761
36761,5,-25,36269
36269,5,-25,35776
35776,5,-25,35283
35283,5,-25,34790
34790,5,-25,33796
33796,5,-25,33302
33302,5,-25,32808
32808,5,-25,31812
31812,5,-25,31317
31317,5,-25,30321
30321,5,-25,29824
29824,5,-25,28827
28827,5,-25,28329
28329,5,-25,27331
27331,5,-25,26832
26832,5,-25,25832
25832,5,-25,25332
25332,5,-25,24332
24332,3,-25,23331
23331,3,-25,22329
22329,3,-25,21326
21326,3,-25,20322
20322,3,-25,18818
18818,3,-25,17813
17813,3,-25,16807
16807,3,-25,15801
15801,3,-25,14794
14794,3,-25,13786
13786,3,-25,13278
13278,3,-25,12268
12268,3,-25,11259
11259,3,-25,10749
10749,3,-25,10238
10238,3,-25,9727
9727,3,-25,9216
9216,3,-25,8705
8705,3,-25,8693
8693,3,-25,8682
8682,3,-25,8671
8671,3,-25,9159
9159,3,-25,9148
9148,3,-25,9638
9638,3,-25,10127
10127,3,-25,10617
10617,3,-25,11107
11107,3,-25,12098
12098,3,-25,12590
12590,3,-25,13582
13582,3,-25,14074
14074,3,-25,15067
15067,3,-25,15561
15561,3,-25,16555
16555,3,-25,17050
17050,3,-25,18045
18045,3,-25,18541
18541,3,-25,19537
19537,3,-25,20034
20034,3,-25,21031
21031,3,-25,21529
21529,3,-25,22027
22027,3,-25,23025
23025,3,-25,23525
23525,3,-25,24524
24524,3,-25,25024
25024,5,-25,26025
26025,5,-25,27027
27027,5,-25,28029
28029,5,-25,29032
29032,5,-25,30036
30036,5,-25,31040
31040,5,-25,32045
32045,5,-25,33051
33051,5,-25,34058
34058,5,-25,35065
35065,5,-25,36573
36573,5,-25,37582
37582,5,-25,38592
38592,5,-25,39602
39602,5,-25,40613
40613,5,-25,41625
41625,5,-25,42637
42637,5,-25,43150
43150,5,-25,44164
44164,5,-25,44678
44678,5,-25,45192
45192,5,-25,45206
45206,5,-25,45721
45721,5,-25,45735
45735,5,-25,45250
45250,5,-25,45264
45264,5,-25,44778
44778,5,-25,44291
44291,5,-25,43304
43304,5,-25,42817
42817,5,-25,42329
42329,5,-25,41340
41340,5,-25,40851
40851,5,-25,39862
39862,5,-25,38872
38872,5,-25,38381
38381,5,-25,37890
37890,5,-25,36898
36898,5,-25,36406
36406,5,-25,35914
35914,5,-25,35421
35421,5,-25,34928
34928,5,-25,34935
34935,5,-25,34441
34441,5,-25,33948
33948,5,-25,33954
33954,5,-25,33960
33960,5,99975,33966
25343,3,-25,24727
24727,3,-25,24226
24226,3,-25,23725
23725,3,-25,23224
23224,3,-25,23223
23223,3,-25,22721
22721,3,-25,22220
22220,3,-25,22218
22218,3,-25,21715
21715,3,-25,21713
21713,3,-25,21210
21210,3,-25,21208
21208,3,-25,20705
20705,3,-25,20702
20702,3,-25,20699
20699,3,-25,20696
20696,3,-25,20692
20692,3,-25,20189
20189,3,-25,20186
20186,3,-25,20683
20683,3,-25,20680
20680,3,-25,20677
20677,3,-25,20674
20674,3,-25,21171
21171,3,-25,21168
21168,3,-25,21166
21166,3,-25,21664
21664,3,-25,21661
21661,3,-25,22159
22159,3,-25,22658
22658,3,-25,22656
22656,3,-25,23155
23155,3,-25,23654
23654,3,-25,23653
23653,3,-25,24153
24153,3,-25,24652
24652,3,-25,25152
25152,5,-25,25653
25653,5,-25,26154
26154,5,-25,27155
27155,5,-25,27657
27657,5,-25,28160
28160,5,-25,28662
28662,5,-25,29666
29666,5,-25,30169
30169,5,-25,30673
30673,5,-25,31177
31177,5,-25,31682
31682,5,-25,31687
31687,5,-25,32192
32192,5,-25,32697
32697,5,-25,32703
32703,5,-25,32708
32708,5,-25,33214
33214,5,-25,33220
33220,5,-25,33226
33226,5,-25,33231
33231,5,-25,32737
32737,5,-25,32742
32742,5,-25,32748
32748,5,-25,32253
32253,5,-25,31758
31758,5,-25,31762
31762,5,-25,31267
31267,5,-25,30771
30771,5,-25,30274
30274,5,-25,29778
29778,5,-25,29281
29281,5,-25,28783
28783,5,-25,28285
28285,5,-25,27287
27287,5,-25,26788
26788,5,-25,26289
26289,5,-25,25790
25790,5,-25,25290
25290,5,-25,24289
24289,3,-25,23288
23288,3,-25,22787
22787,3,-25,21784
21784,3,-25,20781
20781,3,-25,19778
19778,3,-25,19273
19273,3,-25,18269
18269,3,-25,17263
17263,3,-25,16758
16758,3,-25,16251
16251,3,-25,15245
15245,3,-25,14737
14737,3,-25,14230
14230,3,-25,13722
13722,3,-25,13714
13714,3,-25,13206
13206,3,-25,13198
13198,3,-25,13189
13189,3,-25,13181
13181,3,-25,13173
13173,3,-25,13164
13164,3,-25,13656
13656,3,-25,14149
14149,3,-25,14141
14141,3,-25,14634
14634,3,-25,15127
15127,3,-25,15621
15621,3,-25,16615
16615,3,-25,17109
17109,3,-25,17604
17604,3,-25,18600
18600,3,-25,19096
19096,3,-25,20092
20092,3,-25,20589
20589,3,-25,21587
21587,3,-25,22085
22085,3,-25,23084
23084,3,-25,23583
23583,3,-25,24582
24582,3,-25,25083
25083,5,-25,26084
26084,5,-25,27085
27085,5,-25,28588
28588,5,-25,29591
29591,5,-25,30595
30595,5,-25,31600
31600,5,-25,32605
32605,5,-25,33611
33611,5,-25,34618
34618,5,-25,35626
35626,5,-25,36134
36134,5,-25,37142
37142,5,-25,38152
38152,5,-25,38661
38661,5,-25,39171
39171,5,-25,39682
39682,5,-25,40193
40193,5,-25,40704
40704,5,-25,40715
40715,5,-25,40726
40726,5,-25,40737
40737,5,-25,40748
40748,5,-25,40259
40259,5,-25,39769
39769,5,-25,39279
39279,5,-25,38789
38789,5,-25,38298
38298,5,-25,37807
37807,5,-25,36816
36816,5,-25,36323
36323,5,-25,35331
35331,5,-25,34838
34838,5,-25,33844
33844,5,-25,33349
33349,5,-25,32355
32355,5,-25,31859
31859,5,-25,30863
30863,5,-25,29867
29867,5,-25,29370
29370,5,-25,28872
28872,5,-25,27874
27874,5,-25,27376
27376,5,-25,26377
26377,5,-25,25877
25877,5,-25,24877
24877,3,-25,23876
23876,3,-25,22875
22875,3,-25,21873
21873,3,-25,20870
20870,3,-25,19866
19866,3,-25,18862
18862,3,-25,17856
17856,3,-25,16850
16850,3,-25,15844
15844,3,-25,14336
14336,3,-25,13328
13328,3,-25,12319
12319,3,-25,11309
11309,3,-25,10299
10299,3,-25,9288
9288,3,-25,8276
8276,3,-25,7264
7264,3,-25,6751
6751,3,-25,6238
6238,3,-25,5724
5724,3,-25,5210
5210,3,-25,5196
5196,3,-25,4682
4682,3,-25,5168
5168,3,-25,5154
5154,3,-25,5640
5640,3,-25,6127
6127,3,-25,6614
6614,3,-25,7102
7102,3,-25,8090
8090,3,-25,8578
8578,3,-25,9567
9567,3,-25,10057
10057,3,-25,11047
11047,3,-25,11538
11538,3,-25,12529
12529,3,-25,13021
13021,3,-25,13513
13513,3,-25,14506
14506,3,-25,25001
25001,3,-25,25501
25501,5,-25,26002
26002,5,-25,27003
27003,5,-25,28006
28006,5,-25,28508
28508,5,-25,29512
29512,5,-25,30516
30516,5,-25,31520
31520,5,-25,32526
32526,5,-25,33532
33532,5,-25,34539
34539,5,-25,35546
35546,5,-25,36554
36554,5,-25,37563
37563,5,-25,38573
38573,5,-25,39584
39584,5,-25,41095
41095,5,-25,42107
42107,5,-25,43120
43120,5,-25,43633
43633,5,-25,44647
44647,5,-25,45662
45662,5,-25,46177
46177,5,-25,46692
46692,5,-25,46707
46707,5,-25,47223
47223,5,-25,46738
46738,5,-25,46754
46754,5,-25,46269
46269,5,-25,45784
45784,5,-25,45298
45298,5,-25,44812
44812,5,-25,44325
44325,5,-25,43338
43338,5,-25,42350
42350,5,-25,41862
41862,5,-25,40874
40874,5,-25,40384
40384,5,-25,39895
39895,5,-25,38904
38904,5,-25,38414
38414,5,-25,37923
37923,5,-25,37432
37432,5,-25,37440
37440,5,-25,36949
36949,5,-25,36957
36957,5,99975,36965
